ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,millet,rice,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index,year_month
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2012-10-01,2012,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,291.67,,300.0,,285.52,296.08,274.96,291.67,26.1,8.6,300.15,312.77,287.54,297.63,26.44,9.0,300.85,304.6,297.1,300.0,3.48,9.0,288.6,308.7,268.5,291.46,28.09,8.9,1.24,1.27,1.2,1.23,19.98,8.8,2012-10
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2012-11-01,2012,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,300.0,300.0,,,292.52,303.74,281.3,300.0,24.72,8.8,297.65,310.21,285.09,300.0,23.2,9.2,300.69,303.61,297.78,299.87,1.68,9.1,292.09,311.34,266.17,266.17,16.44,8.9,1.24,1.27,1.21,1.22,15.73,8.9,2012-11
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2012-12-01,2012,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,300.0,300.0,300.0,,301.02,312.79,289.24,300.0,23.55,8.8,300.02,312.72,287.31,300.0,20.0,9.4,299.89,302.23,297.55,300.0,0.0,9.1,265.19,282.93,247.45,254.01,12.89,8.9,1.22,1.25,1.19,1.21,13.38,9.0,2012-12
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-01-01,2013,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,300.0,,250.0,300.22,311.19,284.01,284.01,13.61,8.8,300.0,312.75,287.25,300.0,20.0,9.2,300.06,301.99,298.13,300.0,-0.16,9.1,254.2,270.52,237.88,250.0,14.15,8.9,1.2,1.23,1.18,1.19,11.23,8.9,2013-01
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-02-01,2013,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,300.0,250.0,282.63,296.13,265.8,265.8,15.96,8.9,300.0,312.79,287.21,300.0,20.87,9.3,299.95,301.62,298.28,300.0,2.34,9.2,249.79,265.1,234.48,250.0,12.28,9.1,1.18,1.21,1.15,1.17,12.34,9.0,2013-02
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-03-01,2013,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250.0,300.0,,250.0,263.88,277.04,250.0,250.0,25.0,9.0,300.0,312.84,287.16,300.0,21.67,9.3,300.02,301.52,298.52,300.0,1.97,9.3,250.11,264.67,235.55,250.0,12.68,9.2,1.16,1.19,1.13,1.15,14.27,9.1,2013-03
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-04-01,2013,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,300.0,,248.17,259.9,236.43,245.3,-1.88,8.8,300.0,312.88,287.12,300.0,20.0,9.1,300.06,301.46,298.65,300.0,2.56,9.2,249.93,263.78,236.08,246.4,9.51,9.1,1.15,1.17,1.12,1.14,7.29,9.0,2013-04
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-05-01,2013,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,232.5,300.0,237.5,,244.44,253.54,232.5,232.5,3.33,8.8,300.0,312.93,287.07,300.0,28.57,9.0,300.01,301.35,289.57,289.57,3.42,9.1,246.33,259.34,233.32,243.99,12.61,9.1,1.14,1.16,1.11,1.11,11.63,8.9,2013-05
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-06-01,2013,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250.0,300.0,,,231.16,250.0,220.54,250.0,0.0,8.6,300.0,312.97,287.03,300.0,20.0,9.0,290.4,294.71,277.09,277.09,-4.45,9.1,243.95,256.22,231.69,249.84,11.04,8.9,1.11,1.14,1.08,1.13,6.1,8.8,2013-06
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-07-01,2013,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,300.0,362.5,,251.44,266.07,236.81,245.77,-4.96,8.7,300.0,313.02,286.98,300.0,16.05,9.0,279.86,285.95,273.66,273.66,-7.75,9.2,250.03,262.07,237.99,250.41,-3.22,8.9,1.13,1.15,1.1,1.12,-0.25,8.9,2013-07
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-08-01,2013,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,300.0,275.0,250.0,245.71,255.24,236.18,245.86,-13.58,8.8,300.0,313.06,286.94,300.0,8.17,8.9,274.42,279.58,269.26,272.73,-9.09,9.4,250.32,261.8,238.84,250.0,-18.56,8.9,1.12,1.14,1.09,1.12,-8.57,8.9,2013-08
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-09-01,2013,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250.0,308.33,275.0,,245.85,254.83,236.88,250.0,-12.21,8.8,300.0,313.1,286.9,308.33,2.78,9.1,271.16,275.91,267.21,275.91,-8.03,9.4,250.04,260.94,239.14,254.36,-12.18,8.9,1.12,1.14,1.09,1.14,-7.31,9.0,2013-09
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-10-01,2013,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,325.0,275.0,275.0,250.4,259.82,240.97,242.03,-17.02,8.9,308.37,325.0,294.86,325.0,9.2,9.0,274.96,278.59,271.33,275.0,-8.33,9.6,254.47,275.0,243.86,275.0,-5.65,8.9,1.14,1.17,1.12,1.17,-5.4,9.0,2013-10
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2013-12-01,2013,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,225.0,250.0,275.0,225.0,229.12,239.41,218.82,225.0,-25.0,8.8,277.67,289.91,250.0,250.0,-16.67,8.8,275.7,277.93,273.46,275.0,-8.33,9.4,234.4,247.55,221.26,225.0,-11.42,8.9,1.05,1.1,0.99,1.02,-15.51,8.9,2013-12
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-01-01,2014,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,225.0,275.0,200.0,224.23,232.76,215.71,218.76,-22.98,8.9,249.83,260.88,225.0,225.0,-25.0,8.9,274.9,276.77,273.04,275.0,-8.33,9.4,225.36,237.51,200.0,200.0,-20.0,9.1,1.01,1.04,0.96,0.96,-18.98,9.0,2014-01
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-02-01,2014,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,275.0,200.0,218.01,226.53,209.48,212.52,-20.04,8.9,224.85,234.82,214.88,233.54,-22.15,8.9,275.03,276.62,273.44,275.0,-8.33,9.4,199.18,210.9,187.47,200.0,-20.0,9.1,0.95,0.98,0.92,0.96,-17.45,9.0,2014-02
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-03-01,2014,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,200.0,225.0,275.0,,211.78,220.1,200.0,200.0,-20.0,8.9,233.56,243.94,223.17,225.0,-25.0,8.9,274.95,276.37,273.54,275.0,-8.33,9.4,200.45,211.59,189.31,209.53,-16.19,9.4,0.96,0.98,0.94,0.95,-17.32,9.0,2014-03
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-04-01,2014,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,275.0,200.0,198.72,222.6,189.11,222.6,-9.26,9.0,224.96,234.99,214.93,234.05,-21.98,8.9,274.99,276.3,273.68,275.0,-8.33,9.4,209.56,220.91,198.2,200.0,-18.83,9.4,0.95,0.97,0.93,0.97,-14.66,9.0,2014-04
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-05-01,2014,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,225.0,275.0,,224.64,247.51,207.58,247.51,6.46,8.9,234.09,244.56,223.62,225.0,-25.0,8.8,274.99,276.24,273.74,275.0,-5.03,9.4,199.73,234.24,189.17,234.24,-4.0,9.4,0.98,1.03,0.95,1.03,-7.91,9.0,2014-05
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-06-01,2014,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,275.0,250.0,300.0,300.0,250.67,275.0,233.68,275.0,10.0,9.0,224.96,250.0,214.87,250.0,-16.67,9.0,275.03,300.0,273.82,300.0,8.27,9.5,235.57,251.08,220.06,223.76,-10.44,9.7,1.04,1.1,1.0,1.1,-2.62,9.1,2014-06
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-07-01,2014,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,208.33,250.0,275.0,225.0,278.72,297.01,258.57,258.57,5.21,9.2,250.13,261.38,238.89,250.0,-16.67,9.1,297.63,308.83,275.0,275.0,0.49,9.5,222.77,237.14,208.4,233.28,-6.84,9.7,1.11,1.15,1.06,1.06,-4.95,9.2,2014-07
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-08-01,2014,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,300.0,275.0,225.0,257.93,272.22,243.64,255.35,3.86,9.2,250.03,300.0,238.74,300.0,0.0,9.1,272.47,283.88,261.07,275.0,0.83,9.5,234.14,248.65,219.63,242.08,-3.17,9.7,1.06,1.12,1.03,1.12,0.36,9.2,2014-08
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-09-01,2014,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250.0,,,,254.9,264.36,245.45,250.0,0.0,9.0,300.26,313.82,286.04,286.04,-7.23,9.0,283.51,292.05,274.96,277.17,0.46,9.3,241.85,256.32,227.38,242.36,-4.72,9.4,1.13,1.17,1.09,1.1,-3.03,9.1,2014-09
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-10-01,2014,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250.0,300.0,,250.0,249.4,258.91,239.89,250.0,3.29,9.0,286.03,300.0,273.05,300.0,-7.69,9.1,273.46,280.39,266.53,273.73,-0.46,9.3,242.5,256.27,228.72,250.0,-9.09,9.2,1.1,1.13,1.07,1.12,-3.88,9.1,2014-10
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-11-01,2014,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250.0,300.0,,250.0,249.87,259.0,240.74,250.0,8.55,9.2,300.07,313.72,286.42,300.0,7.97,9.3,273.13,278.25,268.01,271.09,-1.42,9.5,250.15,263.8,236.5,250.0,6.09,9.2,1.13,1.15,1.1,1.12,5.13,9.2,2014-11
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2014-12-01,2014,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,300.0,,250.0,250.0,259.12,232.5,232.5,3.33,9.1,300.02,313.71,286.32,300.0,20.0,9.1,272.34,276.26,268.42,269.7,-1.93,9.5,249.93,262.91,236.94,250.0,11.11,9.0,1.12,1.15,1.09,1.1,7.92,9.1,2014-12
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2015-01-01,2015,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,275.0,250.0,230.96,243.45,209.05,209.05,-4.44,9.0,300.0,313.74,280.06,280.06,24.47,9.1,269.75,275.0,266.57,275.0,0.0,9.3,250.04,262.39,237.69,250.0,25.0,9.0,1.1,1.12,1.06,1.06,10.38,9.0,2015-01
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2015-02-01,2015,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,250.0,275.0,250.0,206.73,220.22,193.24,196.82,-7.39,9.1,279.96,292.82,250.0,250.0,7.05,9.1,274.24,277.58,270.91,275.0,0.0,9.5,249.97,261.71,238.22,250.0,25.0,9.0,1.05,1.08,1.02,1.02,5.51,9.1,2015-02
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2015-03-01,2015,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,275.0,250.0,195.21,204.14,186.28,199.49,-0.25,9.0,249.84,269.31,238.34,269.31,19.7,9.0,273.73,276.34,271.13,275.0,0.0,9.3,250.01,261.18,238.84,250.0,19.31,9.0,1.01,1.04,0.98,1.04,9.27,9.0,2015-03
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2015-04-01,2015,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,275.0,275.0,275.0,199.36,213.41,191.68,213.41,-4.13,9.1,269.38,281.82,256.95,275.0,17.5,9.1,275.95,278.08,273.82,275.0,0.0,9.5,249.99,275.0,239.36,275.0,37.5,9.0,1.04,1.09,1.01,1.09,11.46,9.1,2015-04
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2015-05-01,2015,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,275.0,,275.0,214.79,228.37,203.28,228.37,-7.73,9.1,275.05,287.78,262.31,275.0,22.22,9.1,275.14,276.95,273.33,275.0,0.0,9.5,275.8,288.87,262.72,275.0,17.4,8.9,1.1,1.13,1.06,1.1,7.3,9.1,2015-05
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2015-06-01,2015,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,225.0,,275.0,,230.24,241.94,218.53,225.0,-18.18,9.0,275.01,287.78,262.24,273.95,9.58,8.9,274.98,276.54,273.43,275.0,-8.33,9.3,274.56,286.99,262.12,270.67,20.96,8.8,1.11,1.13,1.08,1.09,-0.39,9.0,2015-06
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2015-07-01,2015,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,225.0,275.0,,275.0,225.12,233.84,216.39,225.0,-12.98,8.9,273.95,286.71,261.19,275.0,10.0,8.9,275.0,276.39,273.61,274.43,-0.21,9.3,270.79,282.47,259.1,275.0,17.88,8.7,1.09,1.12,1.07,1.1,3.2,8.9,2015-07
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2015-08-01,2015,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,275.0,,,225.01,233.22,216.8,232.19,-9.07,8.8,275.0,287.85,262.16,275.0,-8.33,8.8,274.47,275.78,273.15,274.97,-0.01,9.3,275.06,286.4,263.72,268.1,10.75,8.5,1.1,1.12,1.07,1.1,-2.07,8.8,2015-08
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2015-09-01,2015,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,262.0,,,,232.89,262.0,223.45,262.0,4.8,8.8,275.0,287.88,253.69,253.69,-11.31,8.8,275.02,276.29,273.75,274.38,-1.01,9.3,267.87,278.52,257.22,259.33,7.0,8.5,1.1,1.12,1.07,1.1,-0.58,8.8,2015-09
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2015-10-01,2015,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,208.0,,275.0,250.0,265.37,286.23,208.0,208.0,-16.8,8.8,253.59,265.5,234.75,234.75,-21.75,8.8,274.23,275.48,272.99,275.0,0.46,9.1,259.21,269.22,249.2,250.0,0.0,8.6,1.1,1.12,1.01,1.01,-9.87,8.8,2015-10
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2015-12-01,2015,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,200.0,200.0,,,211.54,220.54,200.0,200.0,-13.98,8.6,219.26,229.62,200.0,200.0,-33.33,8.6,274.94,276.16,273.72,275.08,2.0,9.0,213.17,224.03,197.12,197.12,-21.15,8.5,0.95,0.98,0.91,0.91,-17.11,8.7,2015-12
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2016-01-01,2016,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,200.0,,,,198.83,208.37,189.29,200.0,-4.33,8.5,199.89,209.36,190.42,202.1,-27.84,8.7,275.16,277.86,273.96,277.86,1.04,8.9,197.07,207.29,186.86,193.55,-22.58,8.3,0.9,0.93,0.87,0.91,-13.86,8.6,2016-01
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2016-02-01,2016,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,212.0,212.0,275.0,,199.73,212.0,192.39,212.0,7.71,8.5,202.08,212.0,192.49,212.0,-15.2,8.9,277.67,279.31,275.0,275.0,0.0,8.9,193.47,217.46,183.9,217.46,-13.02,8.3,0.91,0.96,0.89,0.96,-5.7,8.7,2016-02
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2016-03-01,2016,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,200.0,,,,213.14,223.8,200.0,200.0,0.25,8.4,212.05,222.14,192.86,192.86,-28.39,9.1,274.73,276.53,272.94,274.68,-0.12,8.9,218.28,230.53,206.03,208.82,-16.47,8.2,0.97,1.0,0.92,0.92,-11.82,8.6,2016-03
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2016-04-01,2016,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,187.0,,200.0,199.18,209.3,188.51,188.51,-11.67,8.4,192.78,201.98,183.57,187.0,-32.0,9.1,275.7,277.24,274.16,274.31,-0.25,8.9,208.15,219.57,196.73,200.0,-27.27,8.1,0.91,0.94,0.88,0.89,-18.16,8.6,2016-04
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2016-05-01,2016,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,175.0,175.0,,,187.3,196.23,175.0,175.0,-23.37,8.4,186.95,195.9,175.0,175.0,-36.36,9.4,273.96,275.46,272.47,273.87,-0.41,8.9,200.11,210.7,189.53,197.05,-28.34,8.1,0.88,0.91,0.86,0.86,-22.07,8.6,2016-05
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2016-06-01,2016,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,175.0,175.0,275.0,200.0,173.55,182.63,164.47,175.0,-22.22,8.5,174.93,183.33,166.54,175.0,-36.12,9.4,273.85,275.2,272.5,275.0,0.0,9.1,196.91,206.86,186.96,200.0,-26.11,8.2,0.85,0.87,0.83,0.86,-21.02,8.7,2016-06
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2016-08-01,2016,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,150.0,150.0,,175.0,171.77,179.58,165.33,179.58,-22.66,8.4,173.99,182.39,165.6,179.83,-34.61,9.4,274.71,275.99,273.43,275.0,0.01,8.9,190.97,199.99,175.0,175.0,-34.73,8.1,0.85,0.87,0.83,0.85,-22.93,8.6,2016-08
SEN,Senegal,Tambacounda,Bakel,Bakel,14.9,-12.46,gid_149000000-124600000,2016-09-01,2016,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,200.0,200.0,275.0,,180.23,190.33,172.23,190.33,-27.35,8.6,179.86,189.38,171.16,189.38,-25.35,9.4,275.19,276.42,273.96,275.0,0.23,9.1,174.74,202.59,166.08,202.59,-21.88,8.3,0.84,0.9,0.83,0.9,-18.31,8.8,2016-09
