ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,potatoes,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_potatoes,h_potatoes,l_potatoes,c_potatoes,inflation_potatoes,trust_potatoes,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index,year_month
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2009-07-01,2009,7,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,47.5,,,46.13,47.74,44.52,47.5,63.79,9.7,1509.51,1541.51,1477.52,1492.7,31.56,9.5,2576.59,2607.6,2545.58,2597.44,20.49,9.4,0.73,0.74,0.72,0.74,40.41,9.7,2009-07
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2009-09-01,2009,9,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,43.0,,,45.78,47.65,43.0,43.0,38.39,9.7,1464.17,1495.19,1432.37,1432.37,14.65,9.5,2580.29,2617.15,2543.42,2555.32,10.57,9.4,0.72,0.74,0.7,0.7,22.39,9.7,2009-09
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2009-11-01,2009,11,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,43.0,,,43.82,45.34,42.31,43.0,18.51,9.7,1441.93,1472.39,1411.47,1416.89,-2.04,9.5,2575.82,2608.57,2543.07,2547.59,2.94,9.4,0.7,0.72,0.69,0.7,7.48,9.7,2009-11
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2010-01-01,2010,1,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,42.5,,,42.03,43.36,40.7,42.5,2.66,9.7,1421.6,1451.95,1391.25,1432.84,-2.03,9.5,2565.71,2597.4,2534.02,2555.5,1.8,9.4,0.69,0.7,0.68,0.7,1.02,9.7,2010-01
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2010-02-01,2010,2,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,42.5,,,42.71,43.86,41.55,42.5,1.19,9.7,1442.99,1473.62,1412.36,1445.29,-2.22,9.5,2573.42,2603.71,2543.14,2555.45,1.47,9.4,0.7,0.71,0.69,0.7,0.25,9.7,2010-02
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2010-03-01,2010,3,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,38.0,,,42.69,43.82,38.0,38.0,-9.52,9.7,1461.34,1492.29,1430.38,1431.72,-4.05,9.5,2572.5,2602.71,2503.43,2503.43,-0.78,9.4,0.7,0.71,0.66,0.66,-5.43,9.7,2010-03
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2010-04-01,2010,4,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,33.0,,,37.68,39.42,33.0,33.0,-25.0,9.7,1430.82,1461.48,1400.15,1403.1,-8.46,9.5,2522.08,2563.82,2463.07,2463.07,-3.65,9.4,0.66,0.68,0.62,0.62,-14.2,9.7,2010-04
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2010-05-01,2010,5,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,32.5,,,32.28,33.96,30.59,32.5,-29.35,9.7,1402.39,1432.49,1372.3,1429.08,-5.84,9.5,2486.9,2530.53,2443.28,2461.45,-4.22,9.4,0.61,0.64,0.59,0.62,-15.71,9.7,2010-05
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2010-08-01,2010,8,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,32.0,,,31.78,32.92,30.65,32.0,-28.89,9.7,1438.56,1469.55,1407.58,1426.37,-2.35,9.4,2655.49,2721.63,2589.35,2613.72,1.86,9.4,0.64,0.65,0.62,0.63,-12.81,9.7,2010-08
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2010-09-01,2010,9,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,32.0,,,31.6,32.8,30.4,32.0,-25.58,9.7,1432.0,1462.76,1401.25,1431.57,-0.06,9.4,2630.96,2684.92,2577.0,2635.6,3.14,9.4,0.63,0.64,0.62,0.63,-10.12,9.7,2010-09
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2010-10-01,2010,10,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,30.0,,,31.68,32.66,30.0,30.0,-30.89,9.7,1446.35,1477.26,1410.02,1410.02,-1.41,9.5,2656.31,2700.22,2586.61,2586.61,1.16,9.4,0.63,0.64,0.61,0.61,-13.43,9.7,2010-10
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2010-11-01,2010,11,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,32.0,,,29.54,32.0,28.45,32.0,-25.58,9.7,1410.06,1440.49,1379.63,1426.75,0.7,9.5,2603.25,2651.13,2555.36,2614.62,2.63,9.4,0.61,0.63,0.59,0.63,-10.09,9.7,2010-11
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2011-01-01,2011,1,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,38.0,,,34.22,38.0,32.85,38.0,-10.59,9.7,1451.39,1496.15,1420.31,1496.15,4.42,9.5,2647.86,2683.26,2612.46,2671.39,4.54,9.4,0.65,0.68,0.64,0.68,-1.95,9.7,2011-01
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2011-02-01,2011,2,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,36.0,,,38.65,40.64,36.0,36.0,-15.29,9.7,1512.57,1544.93,1480.21,1482.1,2.55,9.5,2687.68,2722.17,2653.19,2682.12,4.96,9.4,0.69,0.71,0.67,0.67,-4.37,9.7,2011-02
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2011-03-01,2011,3,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,36.0,,,36.31,37.89,34.73,36.0,-5.26,9.7,1482.51,1647.65,1450.39,1647.65,15.08,9.5,2695.76,2915.33,2663.56,2915.33,16.45,9.4,0.67,0.71,0.65,0.71,7.3,9.7,2011-03
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2011-05-01,2011,5,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,44.6,,,41.63,44.6,39.27,44.6,37.23,9.7,1713.88,1790.77,1677.54,1790.77,25.31,9.4,2931.94,3092.14,2847.06,3092.14,25.62,9.4,0.76,0.8,0.74,0.8,29.79,9.7,2011-05
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2011-07-01,2011,7,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,53.0,,,50.07,53.0,47.53,53.0,64.38,9.7,1842.61,1881.96,1803.26,1854.33,28.81,9.5,3387.39,3541.09,3233.69,3441.18,29.38,9.4,0.87,0.9,0.84,0.9,41.66,9.7,2011-07
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2011-08-01,2011,8,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,59.16,,,55.16,59.16,52.69,59.16,84.87,9.7,1884.25,1959.27,1844.85,1959.27,37.36,9.5,3427.9,3545.37,3148.73,3148.73,20.47,9.4,0.91,0.94,0.89,0.93,48.86,9.7,2011-08
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2012-02-01,2012,2,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,44.1,,,48.37,50.94,44.1,44.1,22.5,9.7,1804.46,1843.03,1745.1,1745.1,17.75,9.2,3258.18,3322.89,2938.26,2938.26,9.55,9.4,0.84,0.86,0.78,0.78,16.98,9.7,2012-02
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2012-04-01,2012,4,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,50.54,,,47.66,50.54,45.14,50.54,24.06,9.7,1799.63,1837.35,1708.21,1708.21,1.29,9.2,3050.86,3149.51,2952.21,3029.47,2.97,9.4,0.82,0.85,0.79,0.83,10.46,9.7,2012-04
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2012-05-01,2012,5,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,44.5,,,51.27,53.9,44.5,44.5,-0.22,9.7,1694.21,1776.37,1658.41,1776.37,-0.8,9.2,3042.15,3117.81,2966.49,3012.38,-2.58,9.4,0.83,0.85,0.79,0.79,-1.11,9.7,2012-05
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2012-06-01,2012,6,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,52.94,,,44.43,52.94,41.49,52.94,9.44,9.7,1794.85,1832.24,1757.46,1776.27,-3.19,9.2,3033.73,3180.32,2973.6,3180.32,-6.3,9.4,0.8,0.87,0.78,0.87,0.83,9.7,2012-06
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2012-07-01,2012,7,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,50.12,,,53.85,57.71,49.99,50.12,-5.43,9.7,1801.7,1839.06,1719.39,1719.39,-7.28,9.2,3199.88,3286.66,3091.18,3091.18,-10.17,9.4,0.87,0.9,0.83,0.83,-7.38,9.7,2012-07
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2012-08-01,2012,8,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,51.6,,,50.55,53.69,47.41,51.6,-12.78,9.7,1711.54,1747.55,1675.53,1746.74,-10.85,9.2,3094.87,3175.41,3014.33,3113.81,-1.11,9.4,0.83,0.86,0.81,0.85,-9.15,9.7,2012-08
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2012-09-01,2012,9,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,51.2,,,52.16,55.34,48.98,51.2,-0.42,9.7,1740.98,1777.72,1704.25,1752.23,-8.05,9.3,3144.64,3208.06,3081.22,3147.83,-1.52,9.4,0.85,0.87,0.83,0.85,-3.06,9.7,2012-09
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2012-10-01,2012,10,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,51.7,,,51.64,54.4,48.88,51.7,9.69,9.7,1791.27,1828.1,1754.43,1770.46,-6.52,9.4,3164.62,3216.47,3112.77,3192.12,-0.67,9.4,0.85,0.87,0.83,0.86,1.54,9.7,2012-10
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2012-11-01,2012,11,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,51.8,,,52.15,54.83,49.46,51.8,6.82,9.7,1777.18,1814.49,1739.87,1780.26,-8.47,9.5,3210.53,3257.09,3163.98,3230.16,2.0,9.4,0.87,0.88,0.85,0.86,0.58,9.7,2012-11
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2013-01-01,2013,1,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,53.4,,,51.69,53.96,49.43,53.4,11.35,9.7,1811.15,1848.83,1773.46,1808.69,-0.32,9.7,3273.54,3340.4,3233.74,3340.4,3.34,9.4,0.87,0.89,0.85,0.89,5.43,9.7,2013-01
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2013-02-01,2013,2,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,47.5,,,53.93,56.1,47.5,47.5,7.71,9.7,1828.24,1866.51,1789.97,1822.16,4.42,9.7,3358.03,3407.59,3295.0,3295.0,12.14,9.4,0.89,0.91,0.84,0.84,7.98,9.7,2013-02
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2013-04-01,2013,4,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,47.6,,,48.43,50.28,46.57,47.6,-5.82,9.7,1818.57,1856.92,1780.22,1806.44,5.75,9.7,3221.91,3288.32,3101.41,3101.41,2.37,9.4,0.84,0.86,0.82,0.83,-0.15,9.7,2013-04
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2013-06-01,2013,6,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,45.0,,,46.78,48.38,45.0,45.0,-15.0,9.7,1795.62,1833.85,1757.38,1796.81,1.16,9.5,3122.22,3183.69,3060.74,3099.74,-2.53,9.4,0.82,0.84,0.81,0.81,-6.8,9.7,2013-06
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2013-08-01,2013,8,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,50.4,,,47.35,50.4,45.61,50.4,-2.33,9.7,1836.72,1875.44,1797.99,1811.34,3.7,9.4,3273.84,3371.77,3197.07,3371.77,8.28,9.4,0.85,0.87,0.83,0.87,2.44,9.7,2013-08
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2013-09-01,2013,9,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,43.75,,,50.82,52.92,43.75,43.75,-14.55,9.7,1817.54,1856.24,1770.58,1770.58,1.05,9.4,3373.73,3451.24,3233.0,3233.0,2.71,9.4,0.88,0.9,0.8,0.8,-5.06,9.7,2013-09
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2013-10-01,2013,10,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,52.38,,,43.39,52.38,40.79,52.38,1.32,9.7,1764.71,1802.52,1726.9,1778.94,0.48,9.4,3244.39,3328.96,3159.83,3212.67,0.64,9.4,0.8,0.86,0.77,0.86,0.88,9.7,2013-10
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2013-12-01,2013,12,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,56.77,,,52.56,56.77,49.81,56.77,10.47,9.7,1809.34,1847.71,1770.98,1817.86,1.92,9.4,3290.17,3345.39,3234.95,3315.07,1.81,9.4,0.87,0.91,0.85,0.91,5.45,9.7,2013-12
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2014-01-01,2014,1,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,53.36,,,57.84,61.52,53.36,53.36,-0.07,9.7,1822.91,1861.95,1783.88,1795.85,-0.71,9.4,3332.39,3381.15,3283.63,3290.04,-1.51,9.4,0.92,0.95,0.88,0.88,-0.68,9.7,2014-01
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2014-03-01,2014,3,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,48.16,,,52.12,55.02,48.16,48.16,-0.63,9.7,1805.01,1843.57,1766.45,1815.18,0.46,9.4,3303.55,3347.31,3236.23,3236.23,1.35,9.4,0.87,0.89,0.84,0.84,0.28,9.7,2014-03
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2014-07-01,2014,7,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,49.6,,,48.53,50.55,46.5,49.6,4.8,9.7,1833.25,1872.72,1793.78,1819.36,0.26,9.3,3347.3,3386.74,3307.85,3374.0,3.68,9.4,0.86,0.88,0.85,0.86,3.08,9.7,2014-07
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2014-09-01,2014,9,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,49.1,,,49.57,51.32,47.81,49.1,12.23,9.7,1831.9,1871.51,1792.29,1834.78,3.63,9.2,3405.42,3444.23,3366.61,3439.69,6.39,9.4,0.87,0.89,0.86,0.87,7.76,9.7,2014-09
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2014-11-01,2014,11,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,50.7,,,49.84,51.35,48.33,50.7,-2.62,9.7,1847.16,1927.85,1807.15,1927.85,7.68,9.2,3452.46,3528.65,3411.32,3528.65,8.01,9.4,0.88,0.9,0.87,0.9,3.46,9.7,2014-11
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2014-12-01,2014,12,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,48.8,,,50.96,52.44,48.8,48.8,-14.04,9.7,1948.88,1990.68,1907.08,1947.81,7.15,9.2,3551.42,3605.09,3497.74,3529.8,6.48,9.4,0.9,0.92,0.89,0.89,-2.3,9.7,2014-12
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2015-01-01,2015,1,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,48.9,,,48.81,50.28,47.35,48.9,-8.36,9.7,1967.26,2009.75,1924.78,1952.3,8.71,9.2,3542.69,3597.95,3494.78,3597.95,9.36,9.4,0.89,0.91,0.88,0.89,1.66,9.7,2015-01
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2015-02-01,2015,2,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,52.1,,,48.94,52.1,47.72,52.1,0.43,9.7,1955.88,1998.38,1913.37,1919.98,7.2,9.3,3621.19,3672.35,3570.03,3593.24,9.61,9.4,0.9,0.91,0.88,0.91,5.08,9.7,2015-02
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2015-03-01,2015,3,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,49.4,,,52.55,54.33,49.4,49.4,2.57,9.7,1918.6,1969.51,1876.68,1969.51,8.5,9.3,3609.2,3660.2,3561.83,3660.2,13.1,9.4,0.92,0.94,0.9,0.91,7.5,9.7,2015-03
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2015-05-01,2015,5,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,48.8,,,49.65,51.08,48.22,48.8,2.66,9.7,1960.63,2159.0,1918.03,2159.0,18.54,9.4,3477.5,3621.99,3371.64,3621.99,10.1,9.4,0.89,0.92,0.87,0.92,9.72,9.7,2015-05
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2015-06-01,2015,6,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,49.2,,,48.81,50.14,47.48,49.2,1.35,9.7,2187.33,2237.29,2141.41,2237.29,22.75,9.5,3666.62,3883.54,3558.21,3883.54,16.71,9.4,0.93,0.96,0.91,0.96,12.4,9.7,2015-06
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2015-08-01,2015,8,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,50.3,,,50.0,51.16,48.83,50.3,1.7,9.7,2187.68,2251.57,2140.98,2251.57,23.45,9.5,3806.98,3991.9,3700.85,3991.9,17.83,9.4,0.96,0.98,0.94,0.98,13.03,9.7,2015-08
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2015-09-01,2015,9,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,51.4,,,50.5,51.56,49.45,51.4,4.68,9.7,2241.23,2289.85,2192.61,2216.13,20.78,9.5,4021.04,4143.26,3898.82,3943.09,14.64,9.4,0.98,1.0,0.96,0.98,12.51,9.7,2015-09
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2015-12-01,2015,12,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,51.2,,,50.57,51.47,49.67,51.2,4.92,9.7,2213.47,2261.52,2165.43,2243.55,15.18,9.4,4009.47,4114.0,3904.94,4024.96,14.03,9.4,0.98,1.0,0.96,0.98,10.88,9.7,2015-12
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2016-01-01,2016,1,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,48.0,,,51.44,52.32,48.0,48.0,-1.84,9.7,2271.46,2319.98,2222.94,2257.51,15.63,9.4,4065.22,4146.92,3983.52,4133.97,14.9,9.4,0.99,1.01,0.97,0.97,8.72,9.7,2016-01
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2016-05-01,2016,5,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,43.0,,,44.09,44.85,43.0,43.0,-11.89,9.7,2163.28,2209.69,2116.5,2116.5,-1.97,9.2,3840.47,4274.23,3701.15,4274.23,18.01,9.4,0.91,0.93,0.89,0.93,0.45,9.7,2016-05
KEN,Kenya,Eastern,Marsabit,Marsabit,2.33,37.98,gid_23300000379800000,2016-06-01,2016,6,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,43.9,,,42.55,43.9,41.59,43.9,-10.77,9.7,2119.34,2182.76,2073.46,2182.76,-2.44,9.2,4329.37,4525.13,4133.6,4269.07,9.93,9.4,0.93,0.95,0.91,0.94,-1.54,9.7,2016-06
