ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,bananas,beans,eggs,fish,maize_flour,meat_beef,meat_goat,millet,onions,oranges,rice,salt,sorghum,tomatoes,watermelons,yam,o_bananas,h_bananas,l_bananas,c_bananas,inflation_bananas,trust_bananas,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_eggs,h_eggs,l_eggs,c_eggs,inflation_eggs,trust_eggs,o_fish,h_fish,l_fish,c_fish,inflation_fish,trust_fish,o_maize_flour,h_maize_flour,l_maize_flour,c_maize_flour,inflation_maize_flour,trust_maize_flour,o_meat_beef,h_meat_beef,l_meat_beef,c_meat_beef,inflation_meat_beef,trust_meat_beef,o_meat_goat,h_meat_goat,l_meat_goat,c_meat_goat,inflation_meat_goat,trust_meat_goat,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_onions,h_onions,l_onions,c_onions,inflation_onions,trust_onions,o_oranges,h_oranges,l_oranges,c_oranges,inflation_oranges,trust_oranges,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_salt,h_salt,l_salt,c_salt,inflation_salt,trust_salt,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_tomatoes,h_tomatoes,l_tomatoes,c_tomatoes,inflation_tomatoes,trust_tomatoes,o_watermelons,h_watermelons,l_watermelons,c_watermelons,inflation_watermelons,trust_watermelons,o_yam,h_yam,l_yam,c_yam,inflation_yam,trust_yam,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index,year_month
NGA,Nigeria,Oyo,Ibadan North,Ibadan,7.4,3.92,gid_7400000039200000,2022-12-01,2022,12,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,838.19,,,2090.61,,,,,729.32,222.72,228.79,218.28,228.79,9.85,8.9,1434.67,1491.97,1366.64,1366.64,15.33,9.0,2022.9,2139.63,1955.43,2139.63,20.33,9.6,273.66,287.73,262.69,287.73,13.64,8.4,751.41,773.95,728.86,757.13,15.48,8.9,1627.33,1698.52,1595.06,1698.52,12.38,9.5,1828.87,1903.87,1795.15,1903.87,14.84,9.5,832.27,867.6,785.3,785.3,14.81,9.2,127.9,134.25,125.14,134.25,10.16,9.6,118.22,122.97,116.02,122.97,8.82,9.1,2324.93,2395.4,2090.61,2090.61,27.82,9.6,169.7,171.62,167.78,171.04,-3.1,9.8,673.81,697.2,650.42,656.19,15.64,9.0,80.83,83.13,78.52,82.3,11.27,9.1,251.66,268.59,241.05,268.59,16.1,8.7,623.24,729.32,556.98,729.32,35.39,9.0,1.3,1.34,1.28,1.34,14.21,9.2,2022-12
NGA,Nigeria,Oyo,Ibadan North,Ibadan,7.4,3.92,gid_7400000039200000,2023-01-01,2023,1,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,,,,,,,,,754.0,233.25,237.92,221.67,221.67,6.12,8.8,1357.95,1419.0,1282.63,1282.63,8.66,9.0,2203.28,2281.58,2050.97,2050.97,13.87,9.6,295.98,307.7,284.26,291.36,14.36,8.4,770.04,790.43,715.25,715.25,9.16,8.9,1737.31,1782.05,1621.69,1621.69,7.3,9.5,1945.6,1993.42,1827.25,1827.25,10.44,9.5,779.43,813.26,733.93,733.93,11.71,9.1,136.81,141.32,130.0,130.0,6.24,9.5,124.83,127.78,119.71,119.71,6.07,9.1,2068.31,2203.18,1935.96,2203.18,26.95,9.6,170.32,172.28,162.34,162.34,-8.02,9.8,661.91,683.93,626.82,626.82,10.96,9.0,84.2,86.61,80.59,80.59,8.99,9.1,278.14,290.01,266.26,271.46,15.55,8.7,780.15,867.12,693.17,754.0,28.45,9.0,1.37,1.4,1.3,1.3,9.97,9.2,2023-01
NGA,Nigeria,Sokoto,Gada,Illela (CBM),13.64,5.28,gid_13640000052800000,2019-03-01,2019,3,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,382.0,,,,,,,,,157.81,169.16,155.16,169.16,-10.28,8.7,542.17,563.6,520.75,529.08,-42.21,8.5,1001.28,1025.24,983.01,1025.24,-17.14,9.5,174.5,179.4,169.82,179.4,-9.53,8.2,356.51,387.11,345.49,387.11,-27.46,8.6,988.69,1030.09,966.91,1030.09,-13.53,9.3,1058.32,1099.11,1035.56,1099.11,-15.31,9.3,313.73,322.71,304.74,309.06,-32.97,8.7,89.29,91.73,86.84,89.04,-14.53,8.8,79.3,80.82,77.78,80.26,-11.14,9.0,931.18,957.24,908.56,957.24,-32.79,9.4,178.72,189.33,175.78,189.33,-3.15,8.7,292.27,300.75,283.79,288.5,-30.54,8.6,53.79,55.17,52.41,53.88,2.08,9.0,158.83,169.27,153.74,169.27,-17.79,8.5,395.79,407.17,384.42,389.28,1.64,8.9,0.76,0.79,0.75,0.79,-16.79,9.0,2019-03
NGA,Nigeria,Sokoto,Gada,Illela (CBM),13.64,5.28,gid_13640000052800000,2019-04-01,2019,4,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,387.0,,,,,,,,,173.79,177.66,168.16,168.16,-11.31,8.7,533.49,553.48,513.51,526.17,-43.85,8.5,1029.35,1048.14,1010.55,1027.35,-15.28,9.5,182.2,187.02,177.39,178.04,-11.15,8.2,400.15,443.78,382.71,443.78,-18.81,8.6,1042.42,1064.31,1020.52,1025.46,-11.81,9.3,1111.17,1134.43,1087.9,1095.14,-13.59,9.4,313.29,322.19,304.39,309.47,-34.63,8.8,88.8,91.31,86.29,88.2,-13.28,8.9,80.35,81.94,78.76,80.06,-10.97,9.0,978.01,1002.22,953.8,965.54,-27.7,9.4,190.18,194.14,186.23,187.07,-2.71,8.7,291.31,299.51,283.1,289.87,-32.45,8.7,54.9,56.3,53.49,55.05,-2.26,9.0,174.02,179.28,166.82,166.82,-17.6,8.5,410.39,422.08,394.36,394.36,-2.63,8.9,0.8,0.82,0.79,0.79,-15.58,9.0,2019-04
NGA,Nigeria,Yobe,Jakusko,Jakusko,12.2,10.88,gid_122000000108800000,2016-12-01,2016,12,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,167.0,538.0,,,462.0,1333.0,,247.0,,70.0,1000.0,,,,167.0,296.0,132.43,167.0,127.96,167.0,55.52,8.8,833.65,869.53,538.0,538.0,-15.33,8.9,966.33,1014.94,941.95,1014.94,31.33,9.5,166.25,175.2,157.3,167.02,38.57,8.3,479.59,492.77,462.0,462.0,37.8,8.7,1149.34,1333.0,1127.0,1333.0,43.75,9.5,1170.19,1193.97,1146.42,1160.57,28.45,9.5,359.3,373.7,344.9,351.48,30.69,8.9,86.62,89.69,83.55,87.27,21.61,8.9,67.83,70.13,65.52,70.0,25.18,9.0,1087.04,1122.63,1000.0,1000.0,58.28,9.6,232.36,237.84,199.68,199.68,-23.08,8.9,370.72,380.58,268.77,268.77,2.54,8.7,55.75,58.41,52.76,52.76,22.78,9.1,151.04,167.0,144.97,167.0,52.28,8.6,282.82,298.76,266.89,296.0,38.07,9.0,0.86,0.88,0.84,0.85,19.86,9.1,2016-12
NGA,Nigeria,Yobe,Jakusko,Jakusko,12.2,10.88,gid_122000000108800000,2017-02-01,2017,2,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,417.0,481.0,1300.0,1400.0,,,,1100.0,,312.0,,200.0,403.0,110.67,136.16,85.18,126.17,17.05,8.8,621.57,713.53,529.61,668.39,7.06,9.0,1092.45,1128.75,1056.16,1081.69,43.8,9.6,317.66,417.0,245.26,417.0,248.98,8.3,463.91,481.0,450.65,481.0,45.11,8.9,1304.87,1366.71,1243.04,1300.0,42.13,9.5,1302.08,1400.0,1232.53,1400.0,58.4,9.6,347.95,359.82,327.18,327.18,22.68,9.1,88.34,91.41,84.17,84.17,19.94,8.9,79.91,82.63,75.49,75.49,36.39,9.1,1080.8,1135.83,1025.78,1100.0,84.5,9.6,222.33,235.81,208.85,218.33,-15.6,9.1,320.69,347.3,294.09,312.0,20.02,8.9,63.44,68.05,57.52,57.52,33.43,9.1,207.24,221.15,193.33,200.0,85.67,8.6,360.88,403.0,338.15,403.0,83.28,9.1,0.94,0.97,0.9,0.96,36.81,9.1,2017-02
NGA,Nigeria,Yobe,Jakusko,Jakusko,12.2,10.88,gid_122000000108800000,2017-03-01,2017,3,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,729.0,,271.0,409.0,1250.0,1250.0,348.0,81.0,90.0,1100.0,,363.0,,200.0,343.0,134.99,153.03,116.95,126.37,7.6,8.9,690.9,771.22,610.58,729.0,7.51,9.3,1101.04,1131.56,1062.8,1062.8,28.27,9.6,365.58,458.08,271.0,271.0,105.01,8.4,491.06,505.76,409.0,409.0,16.82,9.1,1318.33,1374.88,1250.0,1250.0,28.55,9.6,1445.68,1526.04,1250.0,1250.0,32.83,9.6,327.34,348.0,313.2,348.0,21.73,9.4,85.17,88.59,81.0,81.0,14.77,9.0,75.92,90.0,73.09,90.0,56.56,9.2,1147.63,1185.98,1100.0,1100.0,60.06,9.7,227.41,237.49,217.33,227.37,-9.26,9.2,336.7,363.88,309.51,363.0,30.41,9.0,56.41,61.35,51.48,57.67,29.9,9.2,206.79,219.04,194.53,200.0,66.47,8.7,415.11,444.05,343.0,343.0,39.91,9.2,1.0,1.02,0.91,0.91,24.27,9.2,2017-03
NGA,Nigeria,Yobe,Jakusko,Jakusko,12.2,10.88,gid_122000000108800000,2017-04-01,2017,4,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,167.0,,,1100.0,371.0,,,,,415.0,50.0,300.0,,128.32,160.06,116.48,160.06,32.9,8.9,752.34,821.67,683.01,807.63,12.57,9.3,1082.05,1113.72,1007.48,1007.48,21.03,9.6,261.37,314.31,167.0,167.0,20.33,8.4,405.83,468.16,375.79,468.16,26.16,9.2,1265.12,1318.47,1160.29,1160.29,14.35,9.6,1266.44,1384.39,1100.0,1100.0,10.63,9.6,357.21,373.94,340.48,371.0,23.61,9.5,81.83,85.35,78.3,81.38,11.71,9.1,96.59,102.5,62.66,62.66,7.19,9.2,1114.28,1159.07,1069.5,1127.05,39.46,9.7,228.35,236.18,220.52,225.56,-8.82,9.2,358.53,415.0,330.19,415.0,42.95,9.1,58.8,62.96,50.0,50.0,8.92,9.3,205.26,300.0,194.46,300.0,132.61,8.8,334.46,364.08,304.85,355.45,41.43,9.2,0.91,0.95,0.87,0.87,14.11,9.3,2017-04
NGA,Nigeria,Yobe,Jakusko,Jakusko,12.2,10.88,gid_122000000108800000,2017-05-01,2017,5,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,200.0,729.0,950.0,250.0,,1000.0,,,100.0,,950.0,,389.0,55.0,300.0,,167.8,200.0,144.09,200.0,63.71,9.0,835.57,901.36,729.0,729.0,-0.05,9.4,1026.27,1067.83,950.0,950.0,9.52,9.7,203.96,250.0,166.88,250.0,77.83,8.5,480.15,520.64,439.66,520.0,33.68,9.2,1172.0,1226.15,1000.0,1000.0,-5.21,9.6,1097.07,1240.45,991.48,1240.45,19.77,9.7,382.09,398.39,357.08,357.08,15.43,9.5,82.83,100.0,79.72,100.0,33.24,9.1,60.34,68.31,49.91,49.91,-16.44,9.3,1141.32,1178.75,1103.88,1109.14,25.05,9.7,232.76,238.77,222.66,222.66,-8.9,9.3,443.57,482.2,389.0,389.0,30.76,9.2,48.98,55.0,44.47,55.0,10.1,9.3,319.58,359.14,280.02,300.0,123.9,8.8,377.64,406.7,348.58,358.95,33.81,9.3,0.85,0.88,0.82,0.88,11.65,9.3,2017-05
NGA,Nigeria,Yobe,Jakusko,Jakusko,12.2,10.88,gid_122000000108800000,2017-06-01,2017,6,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,500.0,125.0,404.0,,550.0,,63.0,25.0,1050.0,,363.0,,,323.0,208.61,236.71,164.54,164.54,35.0,9.1,730.15,1156.1,665.28,1156.1,48.51,9.5,967.67,1012.34,922.99,979.7,9.2,9.7,292.96,342.71,204.73,204.73,37.7,8.5,539.95,581.41,498.48,554.26,33.78,9.3,1006.78,1069.3,944.25,1057.76,-3.68,9.7,1259.96,1377.44,1142.47,1170.97,8.9,9.7,358.81,405.36,341.0,405.36,19.38,9.5,105.88,116.52,80.77,80.77,2.5,9.2,51.24,63.34,45.11,63.34,2.87,9.3,1124.51,1293.41,1084.41,1293.41,34.96,9.7,222.91,272.41,216.43,272.41,10.06,9.4,408.92,441.06,363.0,363.0,9.9,9.2,58.59,63.95,51.3,51.3,-3.46,9.4,312.78,346.53,279.03,288.84,109.28,8.9,355.49,383.17,323.0,323.0,13.84,9.3,0.88,0.93,0.86,0.93,13.66,9.3,2017-06
NGA,Nigeria,Yobe,Jakusko,Jakusko,12.2,10.88,gid_122000000108800000,2017-07-01,2017,7,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,125.0,1563.0,1050.0,,779.0,,1150.0,,69.0,80.0,,,779.0,,,544.0,166.57,190.62,125.0,125.0,2.11,9.1,1241.71,1563.0,1022.99,1563.0,101.22,9.6,996.43,1030.99,958.76,958.76,8.36,9.7,166.0,212.16,119.85,163.77,13.15,8.6,575.27,684.31,537.8,684.31,65.92,9.3,1072.02,1133.97,1010.08,1075.25,-0.74,9.7,1179.12,1254.0,1104.25,1142.6,7.33,9.7,422.44,484.88,391.22,484.88,45.81,9.6,79.64,91.27,68.01,69.0,-11.97,9.2,64.19,72.47,55.91,68.89,12.44,9.4,1374.19,1642.19,1252.7,1642.19,74.56,9.8,278.39,384.56,251.18,384.56,55.13,9.4,340.95,457.3,308.16,457.3,40.02,9.3,50.4,55.64,45.16,49.16,-5.62,9.5,296.52,324.9,268.14,287.16,110.09,8.9,331.52,400.28,306.81,400.28,46.14,9.4,0.97,1.05,0.93,1.05,29.52,9.4,2017-07
NGA,Nigeria,Yobe,Jakusko,Jakusko,12.2,10.88,gid_122000000108800000,2017-08-01,2017,8,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,175.0,1667.0,1000.0,146.0,817.0,,,,63.0,75.0,2200.0,425.0,,45.0,,504.0,131.15,175.0,110.85,175.0,33.39,9.2,1687.26,1989.36,1385.17,1667.0,110.49,9.6,976.4,1008.09,943.33,943.33,-1.46,9.8,174.58,201.32,146.0,146.0,-13.93,8.7,729.38,810.4,663.11,810.4,81.5,9.4,1090.39,1147.22,1033.57,1102.24,-1.39,9.8,1147.63,1191.46,1103.8,1128.57,-0.29,9.7,514.63,617.83,467.53,617.83,76.12,9.6,68.22,76.63,59.8,63.0,-25.59,9.2,70.2,78.31,62.09,73.7,8.2,9.5,1820.31,1994.18,1665.12,1994.18,103.31,9.8,384.73,429.02,340.44,425.0,87.31,9.5,499.3,579.36,437.84,579.36,65.58,9.3,49.73,53.79,45.0,45.0,-19.55,9.5,293.4,317.35,269.45,294.11,89.95,9.0,427.88,504.0,389.29,504.0,66.99,9.4,1.11,1.16,1.06,1.14,35.18,9.4,2017-08
NGA,Nigeria,Yobe,Jakusko,Jakusko,12.2,10.88,gid_122000000108800000,2017-09-01,2017,9,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,200.0,1458.0,,,962.0,1100.0,1200.0,,88.0,80.0,2200.0,400.0,727.0,,300.0,403.0,192.77,224.59,160.96,200.0,53.45,9.3,1723.37,1964.76,1458.0,1458.0,77.92,9.7,960.26,990.06,928.04,928.04,-0.83,9.8,171.53,193.01,150.05,185.31,17.48,8.7,869.45,962.0,793.79,962.0,110.39,9.5,1118.36,1171.12,1065.59,1100.0,-1.43,9.8,1133.04,1200.0,1103.2,1200.0,6.09,9.7,662.37,736.55,569.29,569.29,59.07,9.7,62.97,88.0,57.06,88.0,5.42,9.3,81.29,89.06,73.52,80.0,19.72,9.5,2186.87,2329.3,2044.44,2200.0,117.96,9.8,415.68,456.97,374.39,400.0,74.92,9.6,669.32,728.17,610.47,727.0,101.6,9.4,45.21,50.04,41.96,50.04,-6.07,9.6,300.75,321.5,280.0,300.0,98.04,9.1,516.75,570.28,403.0,403.0,45.78,9.5,1.2,1.23,1.16,1.16,38.17,9.5,2017-09
NGA,Nigeria,Yobe,Jakusko,Jakusko,12.2,10.88,gid_122000000108800000,2017-10-01,2017,10,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,1406.0,,250.0,721.0,1150.0,,,,,2200.0,425.0,779.0,55.0,300.0,,187.22,209.26,142.03,142.03,9.18,9.3,1453.53,1646.86,1260.19,1406.0,63.55,9.8,944.81,973.53,916.09,941.36,0.07,9.8,195.16,250.0,173.3,250.0,67.93,8.8,1036.27,1122.93,721.0,721.0,56.48,9.5,1115.1,1163.08,1067.12,1150.0,3.48,9.8,1215.35,1267.36,1154.25,1154.25,1.27,9.8,569.38,635.74,503.02,550.74,49.01,9.7,95.71,113.41,71.33,71.33,-13.87,9.3,78.66,86.14,71.17,74.77,13.51,9.5,2313.91,2390.97,2200.0,2200.0,108.83,9.8,380.46,409.79,351.13,400.09,73.33,9.6,744.23,831.68,656.77,779.0,108.12,9.5,53.12,56.85,49.39,55.0,7.8,9.6,306.76,324.82,288.7,300.0,103.49,9.2,386.57,434.82,338.32,363.1,43.0,9.5,1.18,1.21,1.14,1.14,34.81,9.5,2017-10
