ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,beans,groundnuts,maize,millet,rice,sorghum,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_groundnuts,h_groundnuts,l_groundnuts,c_groundnuts,inflation_groundnuts,trust_groundnuts,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2016-09-01,2016,9,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,548,,149,400,,399.99,413.45,386.54,396.82,-0.8,9.4,551.8,573.1,530.5,548,-30.19,8.6,143.01,149.41,136.62,140.73,-6.18,9.6,156.82,165.54,148.1,149,-4.43,9.2,400.95,411.68,390.22,400,-1.45,9.9,148.21,158.15,138.28,146.63,-12.88,9.4,0.89,0.91,0.86,0.88,-13.75,9.4
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2016-10-01,2016,10,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,152,,152,396.35,409.25,383.44,398.21,14.43,9.2,544.95,561.06,517.32,517.32,-25.14,8.6,140.03,146.26,133.79,139.14,-0.08,9.6,147.67,156.44,138.9,152,-12.64,9.2,401.23,407.73,394.72,400.39,-1.06,9.9,145.01,154.86,135.17,152,-2.27,9.4,0.88,0.9,0.85,0.87,-8.02,9.4
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2016-11-01,2016,11,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,506,,135,,135,398.34,410.85,385.83,387.65,50.84,9,509.38,527.16,491.61,506,-19.69,8.6,138.61,144.74,132.48,137.12,6.07,9.6,152.6,161.28,135,135,5.47,9.2,401.44,405.39,397.48,400.1,2.25,9.9,153.92,164.17,135,135,2.55,9.4,0.87,0.89,0.84,0.84,2.02,9.4
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2016-12-01,2016,12,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,440,,120,,,386.15,399.23,373.07,388.78,33.6,8.9,502.63,516.34,440,440,-19.82,8.6,136.62,142.63,130.61,136.58,13.81,9.7,132.52,142.48,122.56,123.81,3.17,9.1,401.25,404.67,397.84,400.46,3.74,9.9,133.75,142.81,124.69,134.78,12.32,9.3,0.83,0.86,0.8,0.8,2.44,9.3
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2017-01-01,2017,1,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,400,126,388.71,400.69,376.72,380.42,14.59,8.7,424.62,484.86,396.19,484.86,1.86,8.5,136.36,142.31,130.4,133.15,4.88,9.6,122.72,134.22,114.58,134.22,7.37,9,401.53,405.11,397.94,400,6.67,9.8,131.97,141.06,122.89,126,-2.41,9.3,0.79,0.82,0.77,0.82,6.05,9.2
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2017-02-01,2017,2,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,513,,134,400,,379.2,391.16,367.25,388.91,9.24,8.6,496.85,536.37,457.34,513,-6.73,8.5,132.37,138.14,126.59,135.79,2.63,9.6,136.36,145.71,127.02,134,0.75,9,401.09,404.89,397.3,400,7.63,9.8,127.36,135.88,118.84,135.13,1.6,9.4,0.82,0.85,0.8,0.84,1.84,9.2
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2017-03-01,2017,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,400,488,,136,400,,389.99,402.62,377.36,400,9.99,8.8,520.55,551.35,488,488,-10.15,8.6,136.2,142.06,130.33,137.5,2.95,9.7,133.69,141.61,125.76,136,3.17,9.1,401.06,404.89,397.22,400,5.18,9.9,136.98,146.15,127.82,141.72,4.98,9.5,0.85,0.87,0.82,0.84,0.93,9.3
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2017-04-01,2017,4,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,141,400,141,401.87,420.1,388.93,420.1,6.09,8.7,482.5,508.54,456.46,488.2,-12.94,8.6,138.27,144.18,132.36,137.86,1.69,9.7,136.43,144.09,128.77,141,4.44,9.1,401.15,404.99,397.32,400,4.9,9.9,141.41,151.06,131.76,141,4.44,9.6,0.84,0.86,0.82,0.85,-0.89,9.3
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2017-05-01,2017,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,488,,153,,155,423.54,439.47,407.61,433.04,8.8,8.6,488.36,507.61,469.12,488,-15.13,8.6,137.98,143.87,132.08,142.17,-0.27,9.7,141.75,153,133.72,153,7.97,9.1,401.03,404.87,397.19,401,4.21,10,140.34,155,130.69,155,10.71,9.6,0.86,0.88,0.83,0.87,-0.55,9.3
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2017-06-01,2017,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,448,484,,168,,,435.58,449.72,421.44,448,12,8.6,487.78,502.44,473.12,484,-15.83,8.5,143.17,152.04,137.12,152.04,4.2,9.7,154.8,168,144.9,168,12.26,9.1,402.36,406.17,398.56,402.27,7.27,10,157.97,168.56,147.39,165.26,11.66,9.5,0.88,0.91,0.85,0.9,1.45,9.3
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2017-07-01,2017,7,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,443.75,,,,404,173.25,450.71,465.13,436.3,443.75,10.94,8.6,482.94,494.84,471.04,473.32,-19.91,8.5,154.98,161.45,148.5,155.72,7.5,9.6,169.93,181.34,158.53,168.94,8.3,9,403.52,407.31,399.73,404,1,10,167.81,179.13,156.48,173.25,11.77,9.5,0.9,0.93,0.88,0.9,-1.51,9.2
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2017-08-01,2017,8,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,431,463,,,400,,443.56,456.86,430.26,431,7.75,8.6,470.54,481.56,459.51,463,-17.23,8.5,157.29,173.81,150.69,173.81,21.07,9.7,168.32,188.44,158.49,188.44,20.02,9,405.52,409.32,400,400,0,9.9,171.49,183.88,159.57,183.88,23.72,9.5,0.9,0.92,0.87,0.91,1.74,9.2
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2017-09-01,2017,9,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,415,,,218,406,218,429.14,442.82,415,415,4.58,8.6,460.21,470.34,450.08,451.56,-17.6,8.5,178.51,185.96,171.06,178.56,26.88,9.6,191.37,218,177.25,218,46.31,9,400.16,406,395.5,406,1.5,9.9,185.46,218,172.79,218,48.67,9.5,0.91,0.94,0.88,0.93,5.95,9.3
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2017-10-01,2017,10,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,343,438,191,,406,205,412.43,426.29,343,343,-13.86,8.8,448.43,458.23,438,438,-15.33,8.6,181.16,191,173.55,191,37.27,9.7,221.76,240.22,203.3,207,36.18,9.1,408.67,413.91,403.42,406,1.4,9.9,226.66,241.48,205,205,34.87,9.6,0.94,0.96,0.88,0.88,1.76,9.3
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2017-11-01,2017,11,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,313,,,,,145,333.86,366.3,301.41,313,-19.26,8.9,434.32,444.22,424.42,434.36,-14.16,8.6,193.76,201.9,144.59,144.59,5.45,9.6,203.63,217.98,172.88,172.88,28.06,9.1,406.52,411.23,401.82,404.64,1.14,9.8,201.85,215.77,179.35,179.35,32.85,9.6,0.87,0.9,0.81,0.81,-3.06,9.3
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2017-12-01,2017,12,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,427,,,400,145,307.61,368.87,288.59,368.87,-5.12,8.9,433.13,441.85,424.41,427,-2.95,8.6,137.8,144.38,131.23,143.85,5.32,9.6,168.23,183.05,153.4,162.95,31.62,9.1,406.05,410.25,400,400,-0.12,9.7,170.22,182.37,145,145,7.58,9.7,0.8,0.83,0.77,0.81,1.43,9.3
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2018-01-01,2018,1,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,369,425,,159,407,161,377.59,418.07,337.12,369,-3,9,424.9,433.43,416.37,425,-12.35,8.7,140.99,147.51,134.46,147.22,10.57,9.7,161.92,172.48,151.36,159,18.46,9.2,399.64,407,394.76,407,1.75,9.8,145.13,161,135.39,161,27.78,9.8,0.81,0.84,0.79,0.82,0.58,9.4
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2018-02-01,2018,2,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,425,427,,173,418,,370.42,425,347.67,425,9.28,9.2,424.32,432.26,416.38,427,-16.76,8.7,149.29,155.95,142.64,152.59,12.38,9.7,158.39,173,149.2,173,29.1,9.3,410.3,418,404.51,418,4.5,9.8,166.56,177.36,155.77,169.74,25.61,9.8,0.83,0.87,0.8,0.87,3.43,9.4
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2018-03-01,2018,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,450,463,,181,400,184,434.8,471.31,398.3,450,12.5,9.2,427.4,463,419.58,463,-5.12,8.8,154.41,162.51,147.54,162.51,18.19,9.8,175.28,186.99,163.57,181,33.09,9.3,420.37,426.71,400,400,0,9.8,169.45,184,158.02,184,29.84,9.8,0.88,0.91,0.85,0.91,8.06,9.5
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2018-04-01,2018,4,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,472,475,,181,,181,455.58,481.37,429.8,472,12.35,9.4,473.15,493.76,452.54,475,-2.7,8.8,165.17,172.84,157.87,172.84,25.38,9.8,181.52,192.34,170.7,181,28.37,9.3,398.13,413.31,387.22,413.31,3.33,9.8,182.1,194.49,169.7,181,28.37,9.7,0.92,0.94,0.89,0.93,9.66,9.5
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2018-05-01,2018,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,475,,193,,195,476.35,496.21,456.5,458.69,5.92,9.4,478.67,494.5,462.83,475,-2.66,8.8,176.12,184.89,168.37,184.89,30.05,9.8,180.43,193,170.29,193,26.14,9.3,417.47,428.97,405.97,422,5.24,9.8,184.2,196.45,171.95,195,25.81,9.7,0.94,0.97,0.91,0.95,8.82,9.5
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2018-06-01,2018,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,475,475,,208,425,,457.45,477.56,437.34,475,6.03,9.4,475.56,488.17,462.95,475,-1.86,8.8,188.46,196.73,180.18,185.91,22.28,9.9,194.6,208,182.56,208,23.81,9.4,424.13,432.45,415.81,425,5.65,9.8,196.62,209.85,183.39,200.91,21.57,9.8,0.95,0.98,0.93,0.97,8.26,9.5
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2018-07-01,2018,7,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,456,494,,213,431,214,477.29,497.75,456,456,2.76,9.4,475.19,494,464.61,494,4.37,8.9,186.66,196.1,178.39,196.1,25.93,9.9,209.54,222.81,196.27,213,26.08,9.4,427.24,432.53,421.94,431,6.68,9.9,199.62,214,185.93,214,23.52,9.8,0.98,1,0.95,0.99,10.18,9.6
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2018-08-01,2018,8,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,450,600,,215,450,218,453.65,473.41,433.9,450,4.41,9.4,499.21,512.93,485.49,490.37,5.91,9,198.24,206.95,189.53,203.78,17.24,9.9,212.7,224.94,200.45,215,14.1,9.5,432.82,450,428.45,450,12.5,10,216.29,230.9,201.68,218,18.55,9.8,0.99,1.02,0.96,1,10.16,9.6
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2018-09-01,2018,9,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,200,,,448.75,464.78,432.73,450.61,8.58,9.2,489.67,502.8,477.62,502.8,11.35,8.9,206.56,215.57,197.55,199.34,11.64,9.9,214.52,226.48,200,200,-8.26,9.4,455.63,465.56,437.92,437.92,7.86,10,220.43,235.38,205.48,210.48,-3.45,9.7,1,1.03,0.97,0.99,6.04,9.5
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2018-10-01,2018,10,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,400,180,,,450.5,465.22,435.78,454.73,32.57,9.1,506.31,525.05,493.8,525.05,19.88,8.8,198.49,207.27,185.71,185.71,-2.77,9.8,197.21,209.6,180,180,-13.04,9.3,435.53,446.98,419.95,419.95,3.44,10,206.6,221.09,192.11,206.14,0.55,9.6,0.98,1.01,0.95,0.97,10.14,9.5
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2018-11-01,2018,11,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,150,,,455.32,470.06,408.16,408.16,30.4,8.9,531.27,546,516.54,538.73,24.03,8.7,181.95,190.14,159.92,159.92,10.61,9.8,177.23,189.33,150,150,-13.23,9.3,419.23,430.05,408.4,417.88,3.27,10,204.9,219.16,152.61,152.61,-14.91,9.6,0.97,1,0.9,0.9,10.82,9.5
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2018-12-01,2018,12,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,402.06,428.21,375.92,406.08,10.09,8.9,542.81,568.94,529.8,568.94,33.24,8.6,153.85,161,133.93,133.93,-6.89,9.7,146.45,160.33,133.52,160.33,-1.61,9.2,417.73,425.11,405.29,405.29,1.32,10,149.54,162.94,139.34,162.94,12.37,9.4,0.88,0.92,0.85,0.91,11.52,9.4
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2019-01-01,2019,1,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,150,150,,,404.8,421.42,344.87,344.87,-6.54,8.7,577.74,595.73,489.16,489.16,15.1,8.5,127.62,133.7,119.64,119.64,-18.73,9.6,162.84,174.81,150,150,-5.66,9.1,404.85,412.45,397.24,405.13,-0.46,10,161.69,172.58,149.4,149.4,-7.21,9.3,0.91,0.93,0.82,0.82,-0.6,9.3
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2019-02-01,2019,2,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,100,,,125,337,366.86,307.75,366.86,-13.68,8.6,471.78,533.47,432.53,533.47,24.93,8.5,115.73,121.17,110.3,115.48,-24.32,9.5,148.19,158.53,137.85,151.31,-12.54,9.1,405.81,411.48,390.62,390.62,-6.55,10,152.04,162.04,125,125,-26.36,9.2,0.8,0.84,0.76,0.83,-4.68,9.2
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2019-03-01,2019,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,150,150,,,368.98,393.97,343.99,373.4,-17.02,8.5,545.62,590.4,500.84,550.58,18.92,8.4,114.35,128.41,109.14,128.41,-20.99,9.3,151.98,160.93,143.04,150,-17.13,9.1,389.23,397.64,380.82,389.19,-2.7,10,120.14,129.53,111.91,129.53,-29.6,9.1,0.83,0.85,0.82,0.85,-6.49,9.2
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2019-04-01,2019,4,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,374.74,388.94,360.53,374.37,-20.68,8.3,554.98,587.79,522.16,553.31,16.49,8.2,132.11,137.99,126.23,132.41,-23.39,9.1,149.84,158.26,141.42,150,-17.13,9,390.19,396.58,383.8,389.35,-5.8,9.9,128.3,136.84,119.75,127.88,-29.35,8.9,0.85,0.88,0.83,0.85,-8.86,9
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2019-05-01,2019,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,150,150,,,374.73,387.43,362.02,382.43,-16.63,8.3,554.62,578.49,530.75,571.27,20.27,8.2,134.69,150,128.66,150,-18.87,9,150.18,158.45,141.91,150,-22.28,9.1,390.29,394.8,385.78,393.01,-6.87,9.9,133.34,141.81,124.86,134.19,-31.18,8.9,0.85,0.88,0.83,0.88,-7.66,9
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2019-06-01,2019,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,140,383.7,397.67,369.74,374.47,-21.17,8.2,576.4,596.73,527.39,527.39,11.03,8.1,154.44,161.36,120.38,120.38,-35.25,8.8,150.08,158.32,141.85,147.34,-29.16,9,395,398.94,391.05,393.29,-7.46,9.8,132.5,141.44,123.57,140,-30.32,8.7,0.89,0.91,0.84,0.84,-13.55,8.9
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2019-07-01,2019,7,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,150,373.51,386.96,360.07,379.46,-16.79,8,517.11,543.62,490.6,535.58,8.42,8,115.63,123.25,109.75,123.25,-37.15,8.5,147.06,155.22,138.91,143.51,-32.62,9,394.1,397.9,390.05,390.05,-9.5,9.6,137.44,150,128.09,150,-29.91,8.5,0.83,0.86,0.8,0.85,-14.08,8.7
MLI,Mali,Koulikoro,Koulikoro,Sirakorola,13.29,-7.57,gid_132900000-75700000,2019-08-01,2019,8,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,150,,,380.05,392.7,367.41,376.66,-16.3,7.9,537.51,559.34,515.68,531.41,8.37,7.8,121.45,127.47,115.44,119.48,-41.37,8.2,143.15,151.17,135.13,150,-30.23,8.9,390.77,394.97,386.56,392.69,-12.74,9.6,155.92,165.94,139.71,139.71,-35.91,8.2,0.85,0.88,0.83,0.84,-15.65,8.6
