ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,millet,rice,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2023-07-01,2023,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,306,,,400,304.42,317.94,290.9,306,-18.4,8.9,356.38,372.26,340.5,368.94,7.75,9,400.02,406.87,392.16,392.16,10.99,9.4,392.15,406.85,377.44,400,-4.17,9.4,1.52,1.57,1.48,1.53,-1.41,9
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2023-08-01,2023,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,295,360,400,,306.12,319.86,292.38,295,-20.42,9,369.78,384.84,354.72,360,-10.82,9.2,392.13,400,385.82,400,6.67,9.6,396.61,410.31,382.9,390.31,-10.27,9.4,1.53,1.58,1.49,1.51,-8.77,9.1
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2023-09-01,2023,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,283,,,,295.88,309.2,282.57,283,-24.53,9,359.22,373.43,345,356.11,-25.03,9.1,400.03,406.35,371.75,371.75,-1.41,9.4,389.09,401.7,364.82,364.82,-16.47,9.4,1.5,1.55,1.44,1.44,-17.32,9.1
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2023-10-01,2023,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,300,363,350,,284.23,300,271.41,300,-21.17,9,354.28,367.76,340.8,363,-23.58,9.3,371.65,384.97,350,350,-11.17,9.5,360.27,375.2,345.35,351.89,-23.16,9.4,1.42,1.46,1.38,1.43,-20.07,9.1
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2023-11-01,2023,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,342,,299.07,312.68,274.18,274.18,-23.43,9,365,379.21,328.95,328.95,-24.27,9.3,349.92,362.62,337.22,342,-12.31,9.5,346.15,359.23,313.21,313.21,-28.83,9.4,1.43,1.47,1.32,1.32,-22.45,9.1
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2023-12-01,2023,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,300,363,300,275.73,288.06,252.75,252.75,-26.44,9.1,322.82,341.87,300,300,-26.83,9.3,341.97,363,333.05,363,0,9.5,310.3,326.93,293.67,300,-28.2,9.4,1.29,1.32,1.25,1.27,-20.77,9.2
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2024-01-01,2024,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,230,,400,325,254.86,266.13,230,230,-34.29,9,293.61,308.36,278.86,285.96,-28.51,9.3,363.09,400,350.65,400,10.19,9.3,295.04,325,281.15,325,-14.02,9.4,1.26,1.3,1.23,1.3,-16.77,9.1
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2024-02-01,2024,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,237,,400,300,232.37,242.47,222.27,237,-32.29,9,283.05,294.38,266.29,266.29,-32.24,9.3,400.16,421.49,378.83,400,10.19,9.2,327.4,346.59,300,300,-23.78,9.4,1.3,1.34,1.26,1.26,-19.76,9.1
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2024-03-01,2024,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,246,261,400,,237.36,247.84,226.87,246,-26.88,9,262.35,274.53,250.17,261,-34.75,9.3,400,413.56,386.45,400,0,9.2,306.14,324.38,287.89,322.57,-20.74,9.4,1.25,1.29,1.21,1.29,-20.33,9.1
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2024-04-01,2024,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,250,400,330,245.4,256.34,234.46,243.91,-23.82,9,259.41,269.31,249.51,250,-37.5,9.3,400,408.94,391.06,400,1.52,9.2,319.19,336.92,301.46,330,-22.35,9.4,1.29,1.33,1.26,1.28,-20.48,9.1
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2024-05-01,2024,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,231,228,400,325,243.85,254.78,231,231,-24.51,9.1,248.13,258.34,228,228,-40.62,9.3,400,406.34,393.66,400,1.52,9.2,335.74,351.46,320.02,325,-20.39,9.4,1.28,1.31,1.24,1.24,-20.66,9.1
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2024-06-01,2024,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,266,250,,381,231.95,266,221.57,266,-12.39,9.1,223.52,250,211.69,250,-30.75,9.5,400,411.01,395,411.01,2.75,9.2,326.81,381,312.93,381,-4.75,9.2,1.23,1.37,1.19,1.37,-10.69,9.1
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2024-07-01,2024,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,269,256,420,375,263.22,274.63,251.81,269,-12.09,9.2,254.11,270.12,238.11,256,-30.61,9.5,411.06,420,404.05,420,7.1,9.4,382.38,413.73,351.03,375,-6.25,9.4,1.41,1.44,1.38,1.38,-10.03,9.2
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2024-08-01,2024,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,258,,425,375,267.69,279.32,256.06,258,-12.54,9.2,258.81,268.74,239.09,239.09,-33.59,9.5,420.04,427.04,413.03,425,6.25,9.3,385.94,410.43,361.45,375,-3.92,9.4,1.38,1.41,1.35,1.36,-10.26,9.2
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2024-09-01,2024,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,228,425,,258.36,269.57,247.14,250.38,-11.52,9.3,235.17,247.32,223.02,228,-35.97,9.4,425.02,431,419.04,425,14.32,9.4,369.72,390,349.44,389.5,6.76,9.7,1.35,1.38,1.32,1.35,-6.02,9.3
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2024-10-01,2024,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250,225,425,,251.1,262.05,240.15,250,-16.67,9.3,225.83,235.02,216.64,225,-38.02,9.4,425,429.95,420.05,425,21.43,9.4,386.21,405.83,366.6,380.23,8.05,9.7,1.35,1.38,1.32,1.34,-6.2,9.3
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2024-11-01,2024,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,233,425,,250.3,261.33,226.45,226.45,-17.41,9.4,224.01,233,215.52,233,-29.17,9.4,425,429.49,420.5,425,24.27,9.5,381.89,398.11,355.71,355.71,13.57,9.7,1.34,1.37,1.3,1.3,-1.44,9.3
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2024-12-01,2024,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,203,,,,228.24,238.09,203,203,-19.68,9.2,234.78,244.47,220.02,220.02,-26.66,9.5,425,429.31,411.66,411.66,13.4,9.4,350.99,368,333.99,334.55,11.52,9.4,1.29,1.32,1.22,1.22,-3.83,9.2
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2025-01-01,2025,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,218.75,,,300,205.28,218.75,196.66,218.75,-4.89,9.2,217.89,228.24,207.55,210.51,-26.39,9.5,411.61,418.99,397.52,397.52,-0.62,9.4,328.09,343.22,300,300,-7.69,9.2,1.2,1.23,1.17,1.18,-9.2,9.2
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2025-02-01,2025,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,206.67,200,383.33,291.67,218.34,227.6,206.67,206.67,-12.8,9.2,208,216.57,199.42,200,-24.89,9.5,397.47,405.88,383.33,383.33,-4.17,9.5,296.19,312.24,280.13,291.67,-2.78,9.2,1.17,1.2,1.13,1.13,-10.11,9.2
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2025-03-01,2025,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,220,200,400,300,207.43,220,198.66,220,-10.57,9.3,198.17,206.42,189.91,200,-23.37,9.5,383.28,400,374.56,400,0,9.5,288.07,301.13,275.01,300,-7,9.2,1.12,1.17,1.09,1.17,-8.91,9.3
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2025-04-01,2025,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,212.5,210,358.75,350,219.18,228.51,209.86,212.5,-12.88,9.4,199.46,210,191.87,210,-16,9.7,400.07,410.55,359.37,359.37,-10.16,9.5,302.29,350,289.58,350,6.06,9.2,1.18,1.21,1.16,1.18,-7.52,9.3
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2025-05-01,2025,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,212.77,221.84,203.71,218.26,-5.51,9.1,212.48,221.78,203.19,212.11,-6.97,9.5,359.23,410.38,340.7,410.38,2.6,9.3,358.44,386.15,314.47,314.47,-3.24,9,1.19,1.21,1.16,1.21,-2.43,9.1
SEN,Senegal,Kaolack,Kaolack,Kaolack,14.16,-16.07,gid_141600000-160700000,2025-06-01,2025,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,217.9,227.28,208.52,225.31,-15.3,8.9,212.7,220.72,204.68,214.27,-14.29,9.3,410.55,435.91,385.19,410.68,-0.08,9.2,322.05,348.31,295.79,328.47,-13.79,8.9,1.22,1.24,1.19,1.23,-9.88,9
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2007-01-01,2007,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,160,250,225,225,159.99,170.27,149.4,160,,10,249.96,257.13,241.72,250,,10,224.97,228.92,221.66,225,,10,224.08,231.13,218.89,225,,10,0.9,0.92,0.87,0.9,,10
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2007-02-01,2007,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,159.85,170.28,149.41,161.63,,8.6,249.47,257.18,241.76,242.04,,8.8,225.32,235.6,221.69,235.6,,9,225.93,237.17,219.79,237.17,,8.5,0.9,0.92,0.87,0.92,,8.7
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2007-03-01,2007,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,100,250,250,250,161.37,171.86,150.89,169.17,,9.1,242.84,251.8,233.87,235.11,,9.3,235.98,250,230.34,250,,9.3,236.03,250,228.51,250,,9,0.92,0.95,0.89,0.95,,9.1
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2007-04-01,2007,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,200,177.5,225,,168.05,178.99,157.11,171.21,,9.2,237.6,246.47,228.73,239.54,,9.5,251.76,259.78,225,225,,9.5,248.41,257.62,238.05,238.05,,9.2,0.94,0.97,0.91,0.91,,9.2
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2007-05-01,2007,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,250,245,,170.73,181.75,159.71,174.1,,9.1,241.19,248.76,233.62,238.89,,9.2,229.8,245,217.58,245,,9.6,240.78,249.03,232.53,233.04,,9.3,0.91,0.94,0.89,0.93,,9.1
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2007-06-01,2007,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,173.64,184.79,162.49,181.3,,8.7,238.81,246.44,231.18,244.89,,8.9,242.38,254.22,230.54,243.31,,9.2,235.33,242.61,228.05,231.47,,8.9,0.93,0.96,0.91,0.94,,8.9
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2007-07-01,2007,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,190,250,,150,180.19,191.77,168.62,190,,8.8,244.52,253.23,235.8,250,,9,242.71,250.67,234.75,248.56,,9.4,233.1,239.15,227.05,238.12,,8.7,0.94,0.97,0.92,0.97,,8.9
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2007-08-01,2007,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,300,188.56,200.66,176.47,192.44,,8.7,247.9,256.54,239.26,251.39,,8.8,252.6,258.77,246.43,247.74,,9.2,238.16,243.76,222.44,222.44,,8.5,0.97,1,0.94,0.96,,8.8
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2007-09-01,2007,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,300,,250,191.86,204.06,179.67,194.29,,8.7,249.4,263.4,241.21,263.4,,8.7,247.75,262.3,243.02,262.3,,9.2,225.99,233.93,218.05,227.17,,8.5,0.96,0.99,0.93,0.99,,8.8
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2007-10-01,2007,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,200,237.5,275,,193.96,206.21,181.71,200,,8.7,260.62,273.42,237.5,237.5,,8.9,262.91,275,254.98,275,,9.3,227.85,234.3,213.38,213.38,,8.6,0.99,1.02,0.96,0.97,,8.8
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2007-11-01,2007,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,187.5,,262.5,183.33,199.14,211.7,186.58,187.5,,8.8,237.15,252.86,221.45,232.91,,9,277.23,285.38,262.5,262.5,,9.2,216.71,224.59,183.33,183.33,,8.7,0.97,0.99,0.91,0.91,,8.9
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2007-12-01,2007,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,188.96,200.71,177.21,184.38,,8.6,237.94,245.42,230.47,235.92,,8.8,267.75,282.69,259.36,282.69,,9.1,189.16,203.22,175.1,198.33,,8.5,0.91,0.94,0.87,0.94,,8.8
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2008-01-01,2008,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,185.07,196.57,173.57,178.18,11.36,8.4,237.79,245.3,230.29,233.53,-6.59,8.5,281.81,298.33,272.14,298.33,32.59,8.9,197.38,221.6,184.84,221.6,-1.51,8.3,0.94,0.97,0.92,0.97,8.33,8.6
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2008-02-01,2008,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,225,300,,179.07,196.04,168,196.04,21.29,8.5,234.21,242.04,225,225,-7.04,8.6,299.43,310.08,288.77,300,27.33,9.1,217.68,234.04,201.31,221.79,-6.49,8.5,0.97,1,0.95,0.99,7.57,8.7
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2008-03-01,2008,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,200,250,325,,193.55,205.77,181.33,200,18.22,8.4,227.4,250,218.21,250,6.33,8.5,307.29,325,300.03,325,30,9,221.99,234.74,209.24,231.71,-7.32,8.4,0.99,1.05,0.96,1.05,11.33,8.6
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2008-04-01,2008,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,375,233.33,198.97,219.48,186.55,219.48,28.19,8.4,248.79,267.24,230.34,256.51,7.09,8.4,327.06,340.72,316.67,340.72,51.43,8.9,230.82,242.12,219.52,233.33,-1.98,8.4,1.05,1.1,1.01,1.1,20.17,8.6
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2008-05-01,2008,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,266.67,305,250,216.44,233.5,202.76,233.5,34.12,8.4,249.84,266.67,240.65,266.67,11.63,8.4,345.37,355.31,305,305,24.49,8.9,233.87,250,224.93,250,7.28,8.4,1.1,1.12,1.07,1.1,18.42,8.6
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2008-06-01,2008,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,260,300,,200,230.87,260,216.31,260,43.41,8.6,261.6,279.34,247.27,279.34,14.07,8.7,312.81,330.67,294.96,328.65,35.08,9.1,247.9,258.78,200,200,-13.59,8.5,1.1,1.12,1.09,1.12,18.54,8.7
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2008-07-01,2008,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,212.5,,,,255.55,271.92,212.5,212.5,11.84,8.5,273.06,288.09,258.02,269.83,7.93,8.6,323.99,363.13,308.74,363.13,46.09,8.9,205.73,232.81,191.61,232.81,-2.23,8.5,1.12,1.15,1.09,1.13,16.36,8.6
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2008-08-01,2008,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250,300,,250,217.15,250,203.53,250,29.91,8.6,265.43,277.4,256.95,277.4,10.35,8.8,360.45,383.57,337.33,377.52,52.39,9.1,228.44,250,210.09,250,12.39,8.5,1.13,1.21,1.1,1.21,26.36,8.8
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2008-09-01,2008,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,250,245.06,261.33,212.79,212.79,9.52,8.6,276.57,288.52,256.46,256.46,-2.64,8.8,390.36,411.58,372.13,411.58,56.91,9,247.03,265.47,228.59,250,10.05,8.5,1.2,1.25,1.16,1.18,19.39,8.7
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2008-10-01,2008,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,200,225,440,,216.2,230.17,200,200,0,8.6,256.34,271.07,225,225,-5.26,8.8,420.03,440,402.82,440,60,9,250.36,264.63,236.08,248.36,16.39,8.5,1.18,1.2,1.16,1.16,20.25,8.7
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2008-11-01,2008,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,200,266.67,391.67,250,202.38,215.5,189.26,200,6.67,8.6,232.2,266.67,212.63,266.67,14.49,8.8,448.39,464.31,391.67,391.67,49.21,9.1,249.85,260.88,238.83,250,36.37,8.5,1.16,1.19,1.14,1.16,27.95,8.8
SEN,Senegal,Kedougou,Kedougou,Kedougou,12.48,-11.95,gid_124800000-119500000,2008-12-01,2008,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,158.33,266.67,,250,200.25,213.31,158.33,158.33,-14.13,8.8,269.33,297.6,241.05,266.67,13.03,9.1,403.41,433.42,378.46,433.42,53.32,9.3,250.87,259.55,242.19,250,26.05,8.6,1.16,1.19,1.13,1.16,22.98,8.9
